REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,10901,,,,,,,,
10902,BANDERA ISD,TRADITIONAL ISD/CSD,,10902,3101100,PRECALCULUS (PRE CALC),34,256,7.5,41,312,7.6
,,,,10902,3102500,INDEP STUDY IN MATH (1ST TIME),18,52,2.9,24,70,2.9
,,,,10902,12701500,PROBLEMS AND SOLUTIONS,13,39,3,13,39,3
,,,,10902,12701510,PROBLEMS AND SOLUTIONS II,6,18,3,6,18,3
,,,,10902,A3010200,AP BIOLOGY,14,108,7.7,20,156,7.8
,,,,10902,A3100102,AP CALCULUS BC,18,72,4,20,80,4
,,,,10902,A3100200,AP STATISTICS (APSTATS),11,44,4,12,48,4
Total,,,,10902,,,105,589,5.6,127,723,5.7
,,,,10902,,,,,,,,
11901,BASTROP ISD,TRADITIONAL ISD/CSD,,11901,3220300,ENGLISH III (ENG 3),66,348,5.3,104,522,5
,,,,11901,3220400,ENGLISH IV (ENG 4),34,102,3,48,144,3
,,,,11901,3240900,PUBLIC SPEAKING I (PUBSPKG1),,0,,47,141,3
,,,,11901,3250100,"THEATRE I, THEATRE ARTS I",,0,,43,129,3
,,,,11901,3270100,COLLEGE READINESS & STDY SKILS,50,150,3,53,159,3
,,,,11901,3310300,ECONOMICS W/EMPH FREE ENTERPR,51,153,3,70,210,3
,,,,11901,3330100,UNITED STATES GOVERNMENT (GOVT,58,174,3,80,240,3
,,,,11901,3340100,US HISTORY STUDIES SINCE 1877,57,306,5.4,96,510,5.3
,,,,11901,3370100,SOCIOLOGY (SOC),25,75,3,36,108,3
Total,,,,11901,,,341,"1,308",3.8,577,"2,163",3.7
,,,,11901,,,,,,,,
11902,ELGIN ISD,TRADITIONAL ISD/CSD,,11902,3220300,ENGLISH III (ENG 3),28,150,5.4,28,150,5.4
,,,,11902,3220400,ENGLISH IV (ENG 4),33,99,3,34,102,3
,,,,11902,3221600,HUMANITIES (FIRST TIME TAKEN),6,24,4,11,33,3
,,,,11902,3240900,PUBLIC SPEAKING I (PUBSPKG1),14,42,3,20,60,3
,,,,11902,3251300,THEATRE I-THEATRE&MEDIA COMM I,16,48,3,21,63,3
,,,,11902,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,11902,3330100,UNITED STATES GOVERNMENT (GOVT,33,99,3,35,105,3
,,,,11902,3340100,US HISTORY STUDIES SINCE 1877,26,78,3,26,78,3
,,,,11902,3370100,SOCIOLOGY (SOC),28,84,3,31,93,3
,,,,11902,3380002,SPEC TOPIC IN SOC STUD (1ST),54,162,3,56,168,3
,,,,11902,3440200,LANG O/T ENGLISH II - SPANISH,3,12,4,5,20,4
,,,,11902,3440300,LANG O/T ENGLISH III - SPANISH,11,44,4,15,60,4
,,,,11902,3440400,LANG O/T ENGLISH IV - SPANISH,7,28,4,9,36,4
,,,,11902,3500110,ART I - ART APPRECIATION,3,3,3,3,3,3
,,,,11902,13037300,ENG DESIGN & PROB SOLVING,26,147,5.7,26,147,5.7
,,,,11902,N1290051,PATH COLLEGE CAREER I,50,150,3,56,168,3
Total,,,,11902,,,342,"1,182",3.5,380,"1,304",3.4
,,,,11902,,,,,,,,
11904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,,11904,3220400,ENGLISH IV (ENG 4),18,102,5.7,24,132,5.5
,,,,11904,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,21,63,3
,,,,11904,3330100,UNITED STATES GOVERNMENT (GOVT,19,57,3,25,75,3
Total,,,,11904,,,53,207,3.9,70,270,3.9
,,,,11904,,,,,,,,
12901,SEYMOUR ISD,TRADITIONAL ISD/CSD,,12901,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,12901,3220300,ENGLISH III (ENG 3),14,75,5.4,16,87,5.4
,,,,12901,3220400,ENGLISH IV (ENG 4),10,30,3,10,36,3.6
,,,,12901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,12901,3330100,UNITED STATES GOVERNMENT (GOVT,10,30,3,12,36,3
,,,,12901,3340100,US HISTORY STUDIES SINCE 1877,15,87,5.8,16,93,5.8
Total,,,,12901,,,57,252,4.4,66,288,4.4
,,,,12901,,,,,,,,
13901,BEEVILLE ISD,TRADITIONAL ISD/CSD,,13901,3102500,INDEP STUDY IN MATH (1ST TIME),14,42,3,17,51,3
,,,,13901,3102501,INDEP STUDY IN MATH (2ND TIME),10,30,3,13,39,3
,,,,13901,3221800,INDEP STUDY/ENGLISH (1ST TIME),14,42,3,10,48,4.8
,,,,13901,3310300,ECONOMICS W/EMPH FREE ENTERPR,18,54,3,27,81,3
,,,,13901,3330100,UNITED STATES GOVERNMENT (GOVT,17,54,3.2,26,81,3.1
,,,,13901,3340100,US HISTORY STUDIES SINCE 1877,50,297,5.9,59,348,5.9
,,,,13901,3350100,PSYCHOLOGY (PSYCH),6,24,4,10,30,3
,,,,13901,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,13901,3810200,ADVANCED HEALTH EDUCATION,11,33,3,12,36,3
,,,,13901,13020300,MEDICAL TERMINOLOGY,3,12,4,11,22,2
,,,,13901,13020400,HEALTH SCIENCE,3,12,4,4,16,4
,,,,13901,13020800,PATHOPHYSIOLOGY,3,3,3,3,3,3
,,,,13901,13029300,LAW ENFORCEMENT I,7,21,3,7,21,3
,,,,13901,13029400,LAW ENFORCEMENT II,6,18,3,6,18,3
,,,,13901,13032300,WELDING,18,136,7.6,18,136,7.6
,,,,13901,13032400,ADVANCED WELDING,13,96,7.4,13,96,7.4
,,,,13901,13032700,FLEXIBLE MANUFACTURING,12,48,4,12,48,4
,,,,13901,PES00052,FOUND OF PERSON FITNESS,14,42,3,16,48,3
Total,,,,13901,,,214,973,4.5,258,"1,134",4.4
,,,,13901,,,,,,,,
13903,PETTUS ISD,TRADITIONAL ISD/CSD,,13903,3155600,MUSIC STUDIES-MUSIC APPREC. I,,0,,3,3,3
,,,,13903,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
,,,,13903,3241400,COMMUNICATION APPLICATIONS,7,21,3,14,42,3
,,,,13903,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,13903,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,12,4
,,,,13903,3440200,LANG O/T ENGLISH II - SPANISH,5,15,3,10,30,3
,,,,13903,3440300,LANG O/T ENGLISH III - SPANISH,5,15,3,11,33,3
Total,,,,13903,,,23,69,3,45,135,3
,,,,13903,,,,,,,,
13905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,,13905,3220300,ENGLISH III (ENG 3),16,93,5.8,20,114,5.7
,,,,13905,3220400,ENGLISH IV (ENG 4),18,105,5.8,19,111,5.8
,,,,13905,3241400,COMMUNICATION APPLICATIONS,14,42,3,18,54,3
,,,,13905,3310300,ECONOMICS W/EMPH FREE ENTERPR,20,60,3,21,63,3
,,,,13905,3330100,UNITED STATES GOVERNMENT (GOVT,19,57,3,20,60,3
,,,,13905,3350100,PSYCHOLOGY (PSYCH),15,45,3,19,57,3
,,,,13905,13029400,LAW ENFORCEMENT II,12,36,3,12,36,3
,,,,13905,13032300,WELDING,15,72,4.8,15,72,4.8
Total,,,,13905,,,129,510,4,144,567,3.9
,,,,13905,,,,,,,,
14801,RICHARD MILBURN ALTER HIGH SCHOOL,OPEN ENROLLMENT CHARTER,,14801,13020300,MEDICAL TERMINOLOGY,2,2,2,2,2,2
,,,,14801,13020600,ANATOMY & PHYSIOLOGY,8,8,8,8,8,8
,,,,14801,13024800,CHILD GUIDANCE,3,3,3,3,3,3
,,,,14801,A3100101,AP CALCULUS AB,3,3,3,3,3,3
Total,,,,14801,,,5,20,4,5,20,4
,,,,14801,,,,,,,,
14804,ORENDA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,,14804,3060100,ASTRONOMY (ASTRMY),,0,,3,3,3
,,,,14804,3102500,INDEP STUDY IN MATH (1ST TIME),,0,,3,3,3
,,,,14804,3220300,ENGLISH III (ENG 3),,0,,3,3,3
,,,,14804,3220400,ENGLISH IV (ENG 4),,0,,5,15,3
,,,,14804,3221800,INDEP STUDY/ENGLISH (1ST TIME),,0,,7,21,3
,,,,14804,3240900,PUBLIC SPEAKING I (PUBSPKG1),,0,,3,3,3
,,,,14804,3250200,"THEATRE II, THEATRE ARTS II",,0,,3,3,3
,,,,14804,3310301,ECONOMICS ADV STUDIES (1ST),,0,,3,3,3
,,,,14804,3310321,ECONOMICS ADV STUDIES (2ND),,0,,3,3,3
,,,,14804,3330100,UNITED STATES GOVERNMENT (GOVT,,0,,3,3,3
,,,,14804,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
,,,,14804,3370100,SOCIOLOGY (SOC),,0,,3,3,3
,,,,14804,3380001,SOCIAL STD ADV STDYS (1ST CRD),,0,,5,15,3
,,,,14804,3500100,ART I (ART 1),,0,,3,3,3
,,,,14804,3500110,ART I - ART APPRECIATION,,0,,3,3,3
,,,,14804,3500120,ART I-ART & MEDIA COMMUNICA. I,,0,,3,3,3
,,,,14804,3580140,FUNDAMENTALS OF COMP SCIENCE,,0,,3,12,4
,,,,14804,3580900,INDPT STDY IN TECH APS 1ST TME,,0,,3,3,3
,,,,14804,3980100,LANG O/T ENGLISH I - ASL,,0,,4,4,4
,,,,14804,3980200,LANG O/T ENGLISH II - ASL,,0,,4,4,4
,,,,14804,13009900,PROFESSIONAL COMMUNICATIONS,,0,,3,3,3
,,,,14804,13027400,TELECOMM & NETWORKING,,0,,3,3,3
,,,,14804,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,0,,3,3,3
,,,,14804,13032300,WELDING,,0,,4,4,4
,,,,14804,N1300991,RADIO BROADCASTING I,,0,,3,3,3
Total,,,,14804,,,,0,,50,155,3.1
,,,,14804,,,,,,,,
14901,ACADEMY ISD,TRADITIONAL ISD/CSD,,14901,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4,3,12,4
,,,,14901,3152500,"MUSIC I, APPLIED MUSIC I",,0,,3,3,3
,,,,14901,3220300,ENGLISH III (ENG 3),6,18,3,6,24,4
,,,,14901,3220400,ENGLISH IV (ENG 4),16,93,5.8,16,93,5.8
,,,,14901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,14901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,12,4
,,,,14901,3340100,US HISTORY STUDIES SINCE 1877,13,75,5.8,13,75,5.8
,,,,14901,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,12,4
,,,,14901,13037210,SCIENTIFIC RESEARCH & DESGN II,3,12,4,3,12,4
Total,,,,14901,,,46,234,5.1,50,249,5
,,,,14901,,,,,,,,
14903,BELTON ISD,TRADITIONAL ISD/CSD,,14903,3102500,INDEP STUDY IN MATH (1ST TIME),27,98,3.6,33,118,3.6
,,,,14903,3102501,INDEP STUDY IN MATH (2ND TIME),6,24,4,6,24,4
,,,,14903,3220300,ENGLISH III (ENG 3),64,363,5.7,76,426,5.6
,,,,14903,3220400,ENGLISH IV (ENG 4),41,234,5.7,48,276,5.8
,,,,14903,3310300,ECONOMICS W/EMPH FREE ENTERPR,33,102,3.1,43,132,3.1
,,,,14903,3330100,UNITED STATES GOVERNMENT (GOVT,37,114,3.1,45,138,3.1
,,,,14903,3340100,US HISTORY STUDIES SINCE 1877,49,282,5.8,60,348,5.8
,,,,14903,13020600,ANATOMY & PHYSIOLOGY,4,16,4,4,16,4
,,,,14903,13020700,MEDICAL MICROBIOLOGY,4,4,4,4,4,4
,,,,14903,13036300,BIOTECHNOLOGY,4,4,4,4,4,4
,,,,14903,13037210,SCIENTIFIC RESEARCH & DESGN II,6,24,4,6,24,4
Total,,,,14903,,,268,"1,277",4.8,322,"1,522",4.7
,,,,14903,,,,,,,,
14905,HOLLAND ISD,TRADITIONAL ISD/CSD,,14905,3100500,ALGEBRA I (ALG 1),6,18,3,7,21,3
,,,,14905,3220305,ENGLISH III,12,72,6,12,72,6
,,,,14905,3241400,COMMUNICATION APPLICATIONS,13,39,3,13,39,3
,,,,14905,3340100,US HISTORY STUDIES SINCE 1877,11,54,4.9,12,60,5
,,,,14905,3350100,PSYCHOLOGY (PSYCH),11,36,3.3,12,39,3.3
,,,,14905,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,14905,13012100,BUSINESS MANAGEMENT,3,3,3,3,3,3
,,,,14905,13020300,MEDICAL TERMINOLOGY,11,33,3,11,33,3
Total,,,,14905,,,66,258,3.9,69,270,3.9
,,,,14905,,,,,,,,
14906,KILLEEN ISD,TRADITIONAL ISD/CSD,,14906,3102500,INDEP STUDY IN MATH (1ST TIME),106,713,6.7,122,793,6.5
,,,,14906,3102501,INDEP STUDY IN MATH (2ND TIME),55,372,6.8,55,372,6.8
,,,,14906,3102502,INDEPEND STUDY MATH,26,95,3.7,33,119,3.6
,,,,14906,3220300,ENGLISH III (ENG 3),198,"1,146",5.8,246,"1,425",5.8
,,,,14906,3220400,ENGLISH IV (ENG 4),128,756,5.9,139,822,5.9
,,,,14906,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,14906,3310300,ECONOMICS W/EMPH FREE ENTERPR,147,441,3,165,495,3
,,,,14906,3330100,UNITED STATES GOVERNMENT (GOVT,152,456,3,170,510,3
,,,,14906,3340100,US HISTORY STUDIES SINCE 1877,208,"1,212",5.8,259,"1,512",5.8
,,,,14906,3350100,PSYCHOLOGY (PSYCH),17,51,3,25,75,3
,,,,14906,3370100,SOCIOLOGY (SOC),16,48,3,23,69,3
,,,,14906,13020600,ANATOMY & PHYSIOLOGY,35,264,7.5,35,264,7.5
,,,,14906,13020700,MEDICAL MICROBIOLOGY,41,164,4,41,164,4
,,,,14906,13022200,PRINC OF HOSPIT & TOURSIM,14,42,3,14,42,3
,,,,14906,13022600,CULINARY ARTS,9,36,4,9,36,4
,,,,14906,13022700,PRACITCUM CULINARY ARTS,15,45,3,15,45,3
,,,,14906,13022710,PRACITCUM CULINARY ARTS II,0,31,0,4.4,4.4,4.4
,,,,14906,13036300,BIOTECHNOLOGY,21,84,4,21,84,4
,,,,14906,13037210,SCIENTIFIC RESEARCH & DESGN II,75,600,8,75,600,8
,,,,14906,13037220,SCIEN RESEARCH & DESIGN III,26,78,3,26,78,3
,,,,14906,PES00008,PE SUB NON-DIST PGM 1,1,1,1,142,142,1
,,,,14906,PES00052,FOUND OF PERSON FITNESS,1,1,1,141,143,1
Total,,,,14906,,,"1,288","6,642",5.2,"1,750","7,824",4.5
,,,,14906,,,,,,,,
14907,ROGERS ISD,TRADITIONAL ISD/CSD,,14907,3010200,BIOLOGY (BIO),,0,,9,36,4
,,,,14907,3100600,ALGEBRA II (ALG2),3,3,3,7,21,3
,,,,14907,3101100,PRECALCULUS (PRE CALC),,0,,6,18,3
,,,,14907,3102500,INDEP STUDY IN MATH (1ST TIME),,0,,3,3,3
,,,,14907,3220300,ENGLISH III (ENG 3),17,51,3,22,129,5.9
,,,,14907,3220400,ENGLISH IV (ENG 4),18,96,5.3,20,108,5.4
,,,,14907,3310300,ECONOMICS W/EMPH FREE ENTERPR,12,-999,-83.25,14,42,3
,,,,14907,3330100,UNITED STATES GOVERNMENT (GOVT,17,51,3,19,57,3
,,,,14907,3340100,US HISTORY STUDIES SINCE 1877,17,51,3,22,129,5.9
,,,,14907,3500100,ART I (ART 1),,0,,3,3,3
,,,,14907,13016900,STAT & RISK MGT,,0,,3,3,3
,,,,14907,13020600,ANATOMY & PHYSIOLOGY,,0,,6,6,6
,,,,14907,13020700,MEDICAL MICROBIOLOGY,,0,,3,3,3
,,,,14907,13036400,ADVANCED BIOTECHNOLOGY,,0,,3,3,3
Total,,,,14907,,,66,288,4.4,125,570,4.6
,,,,14907,,,,,,,,
14908,SALADO ISD,TRADITIONAL ISD/CSD,,14908,3102500,INDEP STUDY IN MATH (1ST TIME),7,21,3,7,28,4
,,,,14908,3102501,INDEP STUDY IN MATH (2ND TIME),8,8,8,8,8,8
,,,,14908,3220300,ENGLISH III (ENG 3),17,102,6,25,150,6
,,,,14908,3220400,ENGLISH IV (ENG 4),16,51,3.2,18,57,3.2
,,,,14908,3241400,COMMUNICATION APPLICATIONS,3,12,4,3,12,4
,,,,14908,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,18,54,3
,,,,14908,3330100,UNITED STATES GOVERNMENT (GOVT,16,48,3,18,54,3
,,,,14908,3340100,US HISTORY STUDIES SINCE 1877,17,60,3.5,25,87,3.5
,,,,14908,3380001,SOCIAL STD ADV STDYS (1ST CRD),14,42,3,21,63,3
,,,,14908,13020600,ANATOMY & PHYSIOLOGY,4,4,4,4,4,4
,,,,14908,13020700,MEDICAL MICROBIOLOGY,4,4,4,4,4,4
,,,,14908,13036300,BIOTECHNOLOGY,4,4,4,4,4,4
,,,,14908,13037210,SCIENTIFIC RESEARCH & DESGN II,6,24,4,8,32,4
Total,,,,14908,,,110,428,3.9,141,557,4
,,,,14908,,,,,,,,
14909,TEMPLE ISD,TRADITIONAL ISD/CSD,,14909,3010200,BIOLOGY (BIO),8,32,4,11,44,4
,,,,14909,3101100,PRECALCULUS (PRE CALC),4,16,4,5,20,4
,,,,14909,3102500,INDEP STUDY IN MATH (1ST TIME),5,15,3,6,24,4
,,,,14909,3102501,INDEP STUDY IN MATH (2ND TIME),4,16,4,4,16,4
,,,,14909,3220300,ENGLISH III (ENG 3),17,90,5.3,22,117,5.3
,,,,14909,3220400,ENGLISH IV (ENG 4),13,72,5.5,15,84,5.6
,,,,14909,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,14909,3330100,UNITED STATES GOVERNMENT (GOVT,5,15,3,6,18,3
,,,,14909,3340100,US HISTORY STUDIES SINCE 1877,21,111,5.3,25,135,5.4
,,,,14909,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
,,,,14909,3380001,SOCIAL STD ADV STDYS (1ST CRD),3,3,3,3,12,4
,,,,14909,13020600,ANATOMY & PHYSIOLOGY,3,12,4,3,12,4
Total,,,,14909,,,82,397,4.8,102,494,4.8
,,,,14909,,,,,,,,
14910,TROY ISD,TRADITIONAL ISD/CSD,,14910,3010200,BIOLOGY (BIO),3,3,3,3,3,3
,,,,14910,3101100,PRECALCULUS (PRE CALC),3,3,3,3,3,3
,,,,14910,3102500,INDEP STUDY IN MATH (1ST TIME),11,36,3.3,12,39,3.3
,,,,14910,3155400,MUSIC STUDIES - MUSIC THEORY I,15,45,3,16,48,3
,,,,14910,3220400,ENGLISH IV (ENG 4),33,156,4.7,39,180,4.6
,,,,14910,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,3,3,3
,,,,14910,3340100,US HISTORY STUDIES SINCE 1877,29,171,5.9,36,207,5.8
,,,,14910,3350100,PSYCHOLOGY (PSYCH),11,33,3,11,33,3
,,,,14910,3380001,SOCIAL STD ADV STDYS (1ST CRD),3,3,3,3,3,3
,,,,14910,3440200,LANG O/T ENGLISH II - SPANISH,3,3,3,3,3,3
,,,,14910,3500100,ART I (ART 1),,0,,3,3,3
,,,,14910,13020700,MEDICAL MICROBIOLOGY,,0,,3,3,3
,,,,14910,13037200,SCIENTIFIC RESEARCH & DESIGN,3,3,3,3,3,3
Total,,,,14910,,,104,456,4.4,124,537,4.3
,,,,14910,,,,,,,,
15801,POR VIDA ACADEMY,OPEN ENROLLMENT CHARTER,,15801,3152500,"MUSIC I, APPLIED MUSIC I",3,3,3,3,3,3
,,,,15801,3220400,ENGLISH IV (ENG 4),,0,,6,18,3
,,,,15801,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,15801,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,3,12,4
,,,,15801,3330100,UNITED STATES GOVERNMENT (GOVT,,0,,3,3,3
,,,,15801,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,15801,13020800,PATHOPHYSIOLOGY,,0,,3,3,3
,,,,15801,IHE11100,MATH-INST OF HIGHER EDU ENDRSD,6,6,6,4.5,4.5,4.5
,,,,15801,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,,0,,6,6,6
Total,,,,15801,,,6,18,3,19,69,3.6
,,,,15801,,,,,,,,
15805,NEW FRONTIERS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,,15805,3155600,MUSIC STUDIES-MUSIC APPREC. I,11,33,3,47,141,3
,,,,15805,3230800,PHOTOJOURNALISM (PHOTJOUR),,0,,6,6,6
,,,,15805,3241400,COMMUNICATION APPLICATIONS,6,24,4,42,126,3
,,,,15805,3250100,"THEATRE I, THEATRE ARTS I",3,3,3,30,90,3
,,,,15805,3270100,COLLEGE READINESS & STDY SKILS,9,27,3,16,48,3
,,,,15805,3350100,PSYCHOLOGY (PSYCH),14,42,3,15,45,3
,,,,15805,3370100,SOCIOLOGY (SOC),30,90,3,35,105,3
,,,,15805,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,15805,3500110,ART I - ART APPRECIATION,6,24,4,6,24,4
,,,,15805,3580200,COMPUTER SCIENCE I,12,39,3.3,19,63,3.3
,,,,15805,3810200,ADVANCED HEALTH EDUCATION,7,21,3,11,33,3
,,,,15805,13009900,PROFESSIONAL COMMUNICATIONS,6,18,3,6,18,3
,,,,15805,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",37,111,3,37,111,3
Total,,,,15805,,,149,450,3,268,813,3
,,,,15805,,,,,,,,
15806,SCHOOL OF EXCELLENCE IN EDUCATION,OPEN ENROLLMENT CHARTER,,15806,3220300,ENGLISH III (ENG 3),3,3,3,3,3,3
,,,,15806,3220400,ENGLISH IV (ENG 4),6,18,3,6,18,3
,,,,15806,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,15806,3340100,US HISTORY STUDIES SINCE 1877,4.5,4.5,4.5,4.5,4.5,4.5
,,,,15806,3350100,PSYCHOLOGY (PSYCH),5,15,3,5,15,3
,,,,15806,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,15806,3380001,SOCIAL STD ADV STDYS (1ST CRD),3,12,4,3,12,4
Total,,,,15806,,,20,63,3.2,20,63,3.2
,,,,15806,,,,,,,,
15807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,,15807,3220300,ENGLISH III (ENG 3),,0,,3,3,3
,,,,15807,3220400,ENGLISH IV (ENG 4),5,15,3,9,27,3
,,,,15807,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,15807,3340100,US HISTORY STUDIES SINCE 1877,,0,,6,6,6
,,,,15807,3350100,PSYCHOLOGY (PSYCH),,0,,3,12,4
,,,,15807,3370100,SOCIOLOGY (SOC),3,3,3,6,18,3
,,,,15807,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,15807,13011400,BUSIN INFO MGT I,3,3,3,3,3,3
,,,,15807,13012100,BUSINESS MANAGEMENT,,0,,3,3,3
,,,,15807,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",3,3,3,3,3,3
Total,,,,15807,,,11,33,3,25,87,3.5
,,,,15807,,,,,,,,
15815,HERITAGE ACADEMY,OPEN ENROLLMENT CHARTER,,15815,3100600,ALGEBRA II (ALG2),6,6,6,6,6,6
,,,,15815,3220300,ENGLISH III (ENG 3),3,3,3,3,3,3
,,,,15815,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,15815,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,15815,3340100,US HISTORY STUDIES SINCE 1877,3,3,3,3,3,3
,,,,15815,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,15815,13009900,PROFESSIONAL COMMUNICATIONS,,0,,3,3,3
Total,,,,15815,,,6,24,4,9,27,3
,,,,15815,,,,,,,,
15816,ACADEMY OF CAREERS AND TECHNOLOGIE,OPEN ENROLLMENT CHARTER,,15816,13032200,PRINCIPLES OF MANUFACTURING,5,15,3,5,15,3
,,,,15816,13032300,WELDING,3,3,3,3,3,3
,,,,15816,13032900,MANUFACTURING ENGINEERING,3,3,3,3,3,3
Total,,,,15816,,,10,30,3,10,30,3
,,,,15816,,,,,,,,
15819,SHEKINAH RADIANCE ACADEMY,OPEN ENROLLMENT CHARTER,,15819,3340100,US HISTORY STUDIES SINCE 1877,,0,,6,6,6
,,,,15819,N1290050,COLLEGE TRANSITION,6,6,6,6,6,6
Total,,,,15819,,,6,6,6,3,12,4
,,,,15819,,,,,,,,
15822,JUBILEE ACADEMIC CENTER,OPEN ENROLLMENT CHARTER,,15822,3100600,ALGEBRA II (ALG2),,0,,14,42,3
,,,,15822,3101100,PRECALCULUS (PRE CALC),,0,,25,75,3
,,,,15822,3310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,28,84,3
,,,,15822,3340100,US HISTORY STUDIES SINCE 1877,,0,,27,81,3
,,,,15822,3380001,SOCIAL STD ADV STDYS (1ST CRD),,0,,26,78,3
Total,,,,15822,,,,0,,120,360,3
,,,,15822,,,,,,,,
15826,KIPP SAN ANTONIO,OPEN ENROLLMENT CHARTER,,15826,3101100,PRECALCULUS (PRE CALC),,0,,3,3,3
,,,,15826,3221600,HUMANITIES (FIRST TIME TAKEN),,0,,3,3,3
,,,,15826,3241400,COMMUNICATION APPLICATIONS,,0,,26,78,3
,,,,15826,A3220200,AP ENGLISH LITERATURE AND COMP,,0,,37,183,4.9
Total,,,,15826,,,,0,,85,327,3.8
,,,,15826,,,,,,,,
15827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,,15827,3241000,PUBLIC SPEAKING II (PUBSPKG2),10,30,3,14,42,3
Total,,,,15827,,,10,30,3,14,42,3
,,,,15827,,,,,,,,
15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,,15828,3220300,ENGLISH III (ENG 3),15,45,3,17,51,3
,,,,15828,3220400,ENGLISH IV (ENG 4),22,66,3,18,72,4
,,,,15828,3440300,LANG O/T ENGLISH III - SPANISH,12,72,6,13,78,6
Total,,,,15828,,,31,183,5.9,34,201,5.9
,,,,15828,,,,,,,,
15830,BROOKS ACADEMY OF SCIENCE AND ENGI,OPEN ENROLLMENT CHARTER,,15830,3101100,PRECALCULUS (PRE CALC),6,6,6,6,6,6
,,,,15830,3220300,ENGLISH III (ENG 3),7,21,3,9,27,3
,,,,15830,3220400,ENGLISH IV (ENG 4),9,27,3,9,27,3
,,,,15830,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,12,4,3,12,4
,,,,15830,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4,3,12,4
,,,,15830,3340100,US HISTORY STUDIES SINCE 1877,3,12,4,3,12,4
,,,,15830,3340400,WORLD HISTORY STUDIES (W HIST),6,6,6,6,6,6
Total,,,,15830,,,21,96,4.6,23,108,4.7
,,,,15830,,,,,,,,
15833,HENRY FORD ACADEMY ALAMEDA SCHOOL,OPEN ENROLLMENT CHARTER,,15833,3101100,PRECALCULUS (PRE CALC),4.5,4.5,4.5,4.5,4.5,4.5
,,,,15833,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
Total,,,,15833,,,3,12,4,3,12,4
,,,,15833,,,,,,,,
15901,ALAMO HEIGHTS ISD,TRADITIONAL ISD/CSD,,15901,3102530,STATISTICS,2,2,2,3,12,4
,,,,15901,3220300,ENGLISH III (ENG 3),19,53,2.8,37,107,2.9
