DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018,District_x,TEA District Type_x,TEA Description_x,District_y,TEA District Type_y,TEA Description_y
3801,3501700,ART III HISTORY (ART3HIST),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13001000,MATH APPL IN AG/FOOD/& NAT RES,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13004200,PRINCIPLES OF ARCH & CONSTR,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13011400,BUSIN INFO MGT I,3.0,3.0,3.0,3.0,3.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13011700,BUSINESS LAW,13.0,39.0,3.0,13.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13012100,BUSINESS MANAGEMENT,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13016200,MONEY MATTERS,13.0,39.0,3.0,13.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13020200,PRINCIPLES OF HEALTH SCIENCE,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13020300,MEDICAL TERMINOLOGY,3.0,3.0,3.0,3.0,3.0,3.0,5.0,15.0,3.0,5.0,15.0,3.0,17.0,17.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13020400,HEALTH SCIENCE,3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13020500,PRACTICUM HEALTH SCIENCE,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13020600,ANATOMY & PHYSIOLOGY,5.0,20.0,4.0,5.0,20.0,4.0,3.0,12.0,4.0,3.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13020700,MEDICAL MICROBIOLOGY,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13025200,COSMETOLOGY I,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13027200,PRINCIPLES OF INFO TECH,13.0,42.0,3.2,13.0,42.0,3.2,5.0,15.0,3.0,5.0,15.0,3.0,20.0,20.0,1.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13036700,ENGINEERING MATHEMATICS,4.0,4.0,4.0,4.0,4.0,4.0,10.0,30.0,3.0,10.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13039600,AUTOMOTIVE TECHNOLOGY,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,13039700,ADV AUTOMOTIVE TECHNOLOGY,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,00008,PE SUB NON-DIST PGM 1,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,00013,PE SUB CHEERLEADING,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3801,00052,FOUND OF PERSON FITNESS,13.0,15.0,1.2,21.0,24.0,1.1,6.0,18.0,3.0,12.0,39.0,3.3,13.0,13.0,1.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts,PINEYWOODS COMMUNITY ACADEMY,I,Charter School Districts
3902,3102500,INDEP STUDY IN MATH (1ST TIME),21.0,114.0,5.4,22.0,120.0,5.5,35.0,111.0,3.2,38.0,120.0,3.2,27.0,81.0,3.0,29.0,87.0,3.0,26.0,78.0,3.0,29.0,87.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3102501,INDEP STUDY IN MATH (2ND TIME),6.0,24.0,4.0,9.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3152900,MUSIC I HISTORY (MUS1HIST),23.0,96.0,4.2,29.0,120.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3220400,ENGLISH IV (ENG 4),40.0,201.0,5.0,40.0,201.0,5.0,41.0,198.0,4.8,48.0,228.0,4.8,39.0,183.0,4.7,41.0,192.0,4.7,57.0,267.0,4.7,60.0,276.0,4.6,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3221800,INDEP STUDY/ENGLISH (1ST TIME),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3241400,COMMUNICATION APPLICATIONS,12.0,39.0,3.3,16.0,51.0,3.2,27.0,81.0,3.0,34.0,102.0,3.0,27.0,81.0,3.0,35.0,105.0,3.0,24.0,72.0,3.0,29.0,87.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3250100,THEATRE ARTS I (TH1),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3330100,UNITED STATES GOVERNMENT (GOVT,21.0,63.0,3.0,21.0,63.0,3.0,29.0,87.0,3.0,41.0,123.0,3.0,15.0,45.0,3.0,16.0,48.0,3.0,42.0,126.0,3.0,45.0,135.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3340100,US HISTORY STUDIES SINCE 1877,22.0,90.0,4.1,27.0,114.0,4.2,27.0,144.0,5.3,37.0,198.0,5.4,32.0,183.0,5.7,37.0,213.0,5.8,27.0,170.0,6.3,30.0,192.0,6.4,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3350100,PSYCHOLOGY (PSYCH),10.0,30.0,3.0,14.0,42.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,18.0,54.0,3.0,19.0,57.0,3.0,23.0,69.0,3.0,23.0,69.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3370100,SOCIOLOGY (SOC),15.0,45.0,3.0,18.0,54.0,3.0,25.0,75.0,3.0,37.0,111.0,3.0,15.0,45.0,3.0,22.0,66.0,3.0,29.0,87.0,3.0,31.0,93.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3380002,SPEC TOPIC IN SOC STUD (1ST),18.0,54.0,3.0,18.0,54.0,3.0,12.0,36.0,3.0,12.0,36.0,3.0,12.0,36.0,3.0,17.0,51.0,3.0,24.0,72.0,3.0,26.0,78.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,3501700,ART III HISTORY (ART3HIST),3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,13020500,PRACTICUM HEALTH SCIENCE,22.0,210.0,9.5,22.0,210.0,9.5,33.0,315.0,9.5,33.0,315.0,9.5,24.0,288.0,12.0,24.0,288.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,13020510,PRACTICUM HEALTH SCIENCE II,3.0,12.0,4.0,3.0,12.0,4.0,0.0,35.0,0.0,0.0,35.0,0.0,15.0,164.0,10.9,15.0,164.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,13037200,SCIENTIFIC RESEARCH & DESIGN,11.0,88.0,8.0,11.0,88.0,8.0,10.0,40.0,4.0,14.0,56.0,4.0,15.0,120.0,8.0,17.0,136.0,8.0,16.0,64.0,4.0,12.0,88.0,7.3,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3902,11110,LOCALLY DVELOPED MATHEMATICS A,3.0,12.0,4.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,5.0,10.0,2.0,7.0,21.0,3.0,7.0,21.0,3.0,HUDSON ISD,G,Non-metropolitan Stable,HUDSON ISD,G,Non-metropolitan Stable
3903,3102500,INDEP STUDY IN MATH (1ST TIME),6.0,6.0,6.0,6.0,6.0,6.0,21.0,123.0,5.9,23.0,135.0,5.9,11.0,33.0,3.0,11.0,33.0,3.0,27.0,162.0,6.0,30.0,180.0,6.0,LUFKIN ISD,E,Independent Town,LUFKIN ISD,E,Independent Town
3903,3220400,ENGLISH IV (ENG 4),40.0,468.0,11.7,41.0,480.0,11.7,57.0,684.0,12.0,62.0,744.0,12.0,61.0,726.0,11.9,64.0,762.0,11.9,74.0,864.0,11.7,83.0,972.0,11.7,LUFKIN ISD,E,Independent Town,LUFKIN ISD,E,Independent Town
3903,3330100,UNITED STATES GOVERNMENT (GOVT,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LUFKIN ISD,E,Independent Town,LUFKIN ISD,E,Independent Town
3903,3340100,US HISTORY STUDIES SINCE 1877,50.0,591.0,11.8,54.0,639.0,11.8,66.0,744.0,11.3,70.0,786.0,11.2,67.0,801.0,12.0,70.0,834.0,11.9,65.0,765.0,11.8,69.0,813.0,11.8,LUFKIN ISD,E,Independent Town,LUFKIN ISD,E,Independent Town
3904,3100500,ALGEBRA I (ALG 1),5.0,15.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,3.0,13.0,39.0,3.0,7.0,21.0,3.0,7.0,21.0,3.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3220400,ENGLISH IV (ENG 4),35.0,174.0,5.0,36.0,180.0,5.0,46.0,153.0,3.3,46.0,153.0,3.3,38.0,210.0,5.5,41.0,222.0,5.4,48.0,270.0,5.6,50.0,276.0,5.5,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3241400,COMMUNICATION APPLICATIONS,48.0,144.0,3.0,57.0,171.0,3.0,27.0,81.0,3.0,46.0,138.0,3.0,38.0,114.0,3.0,38.0,114.0,3.0,34.0,102.0,3.0,36.0,108.0,3.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3250100,THEATRE ARTS I (TH1),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3310300,ECONOMICS W/EMPH FREE ENTERPR,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,4.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3330100,UNITED STATES GOVERNMENT (GOVT,37.0,162.0,4.4,39.0,168.0,4.3,40.0,171.0,4.3,49.0,201.0,4.1,42.0,195.0,4.6,44.0,201.0,4.6,45.0,189.0,4.2,46.0,192.0,4.2,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3340100,US HISTORY STUDIES SINCE 1877,63.0,357.0,5.7,85.0,489.0,5.8,44.0,141.0,3.2,60.0,198.0,3.3,63.0,354.0,5.6,69.0,390.0,5.7,62.0,327.0,5.3,63.0,333.0,5.3,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3350100,PSYCHOLOGY (PSYCH),22.0,72.0,3.3,26.0,84.0,3.2,24.0,72.0,3.0,37.0,111.0,3.0,32.0,96.0,3.0,32.0,96.0,3.0,38.0,117.0,3.1,38.0,117.0,3.1,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3370100,SOCIOLOGY (SOC),3.0,3.0,3.0,10.0,30.0,3.0,11.0,33.0,3.0,11.0,33.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,13.0,39.0,3.0,13.0,39.0,3.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,3502300,ART IV DRAWING (ART4DRAW),19.0,57.0,3.0,20.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,13005600,ELECTRICAL TECHNOLOGY,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,13009600,PRINT & IMAGING TECH,5.0,15.0,3.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,13012100,BUSINESS MANAGEMENT,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,13020300,MEDICAL TERMINOLOGY,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,13027800,DIGITAL & INTERACTIVE MEDIA,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3904,13032300,WELDING,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HUNTINGTON ISD,G,Non-metropolitan Stable,HUNTINGTON ISD,G,Non-metropolitan Stable
3905,3102500,INDEP STUDY IN MATH (1ST TIME),7.0,21.0,3.0,7.0,21.0,3.0,16.0,48.0,3.0,22.0,66.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3102501,INDEP STUDY IN MATH (2ND TIME),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3102502,INDEPEND STUDY MATH,3.0,12.0,4.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3152900,MUSIC I HISTORY (MUS1HIST),10.0,30.0,3.0,10.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3220400,ENGLISH IV (ENG 4),19.0,102.0,5.4,19.0,102.0,5.4,13.0,75.0,5.8,13.0,75.0,5.8,22.0,117.0,5.3,22.0,117.0,5.3,24.0,129.0,5.4,26.0,138.0,5.3,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3241400,COMMUNICATION APPLICATIONS,21.0,66.0,3.1,21.0,66.0,3.1,13.0,39.0,3.0,24.0,72.0,3.0,49.0,147.0,3.0,57.0,171.0,3.0,17.0,51.0,3.0,29.0,87.0,3.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3250400,THEATRE ARTS IV (TH4),10.0,30.0,3.0,10.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3330100,UNITED STATES GOVERNMENT (GOVT,10.0,30.0,3.0,10.0,30.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,22.0,102.0,4.6,22.0,102.0,4.6,25.0,138.0,5.5,28.0,153.0,5.5,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3340100,US HISTORY STUDIES SINCE 1877,12.0,57.0,4.8,12.0,57.0,4.8,7.0,21.0,3.0,9.0,36.0,4.0,28.0,93.0,3.3,32.0,105.0,3.3,25.0,96.0,3.8,32.0,126.0,3.9,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3350100,PSYCHOLOGY (PSYCH),12.0,36.0,3.0,12.0,36.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.0,84.0,3.0,32.0,96.0,3.0,5.0,15.0,3.0,6.0,18.0,3.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3370100,SOCIOLOGY (SOC),17.0,51.0,3.0,17.0,51.0,3.0,9.0,27.0,3.0,20.0,60.0,3.0,28.0,84.0,3.0,33.0,99.0,3.0,20.0,60.0,3.0,30.0,90.0,3.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3905,3501700,ART III HISTORY (ART3HIST),3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIBOLL ISD,G,Non-metropolitan Stable,DIBOLL ISD,G,Non-metropolitan Stable
3906,3220400,ENGLISH IV (ENG 4),9.0,36.0,4.0,9.0,36.0,4.0,9.0,36.0,4.0,9.0,36.0,4.0,10.0,30.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3906,3330100,UNITED STATES GOVERNMENT (GOVT,9.0,36.0,4.0,9.0,36.0,4.0,6.0,24.0,4.0,6.0,24.0,4.0,10.0,30.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,10.0,30.0,3.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3906,3350100,PSYCHOLOGY (PSYCH),11.0,33.0,3.0,12.0,36.0,3.0,0.0,11.0,0.0,5.0,15.0,3.0,6.0,24.0,4.0,9.0,27.0,3.0,6.0,24.0,4.0,6.0,24.0,4.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3906,3380001,SOCIAL STUDIES ADV (1ST TIME),11.0,33.0,3.0,12.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3906,3380021,SOCIAL STUDIES ADV (2ND TIME),9.0,27.0,3.0,10.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3906,3100300,IB MATHEMATICS HIGHER LEVEL,3.0,12.0,4.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3906,1170120,ART DSGN & PROD F/ADV VIS ART,9.0,27.0,3.0,10.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAVALLA ISD,H,Rural,ZAVALLA ISD,H,Rural
3907,3102500,INDEP STUDY IN MATH (1ST TIME),18.0,54.0,3.0,15.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,24.0,4.0,CENTRAL ISD,G,Non-metropolitan Stable,CENTRAL ISD,G,Non-metropolitan Stable
3907,3330100,UNITED STATES GOVERNMENT (GOVT,9.0,27.0,3.0,9.0,27.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,5.0,15.0,3.0,7.0,21.0,3.0,CENTRAL ISD,G,Non-metropolitan Stable,CENTRAL ISD,G,Non-metropolitan Stable
